geneID,v5_gene_id,category,keep_flag,gene_name,annotation
Zm00001eb051620,Zm00001eb051620,GWAS_Asn_Goodman,1,,
Zm00001eb031640,Zm00001eb031640,GWAS_Asn_Goodman,1,,
Zm00001eb031650,Zm00001eb031650,GWAS_Asn_Goodman,1,,
Zm00001eb031660,Zm00001eb031660,GWAS_Asn_Goodman,1,,
Zm00001eb031680,Zm00001eb031680,GWAS_Asn_Goodman,1,,
Zm00001eb028370,Zm00001eb028370,GWAS_Asn_Goodman,1,,
Zm00001eb000450,Zm00001eb000450,GWAS_Asn_Goodman,1,,
Zm00001eb000470,Zm00001eb000470,GWAS_Asn_Goodman,1,,
Zm00001eb000480,Zm00001eb000480,GWAS_Asn_Goodman,1,,
Zm00001eb040070,Zm00001eb040070,GWAS_Asn_Goodman,1,,
Zm00001eb028670,Zm00001eb028670,GWAS_Asn_Goodman,1,,
Zm00001eb045620,Zm00001eb045620,GWAS_Asn_Goodman,1,,
Zm00001eb028810,Zm00001eb028810,GWAS_Asn_Goodman,1,,
Zm00001eb028820,Zm00001eb028820,GWAS_Asn_Goodman,1,,
Zm00001eb023280,Zm00001eb023280,GWAS_Asn_Goodman,1,,
Zm00001eb023290,Zm00001eb023290,GWAS_Asn_Goodman,1,,
Zm00001eb025700,Zm00001eb025700,GWAS_Asn_Goodman,1,,
Zm00001eb008570,Zm00001eb008570,GWAS_Asn_Goodman,1,,
Zm00001eb008590,Zm00001eb008590,GWAS_Asn_Goodman,1,,
Zm00001eb027200,Zm00001eb027200,GWAS_Asn_Goodman,1,,
Zm00001eb043930,Zm00001eb043930,GWAS_Asn_Goodman,1,,
Zm00001eb041050,Zm00001eb041050,GWAS_Asn_Goodman,1,,
Zm00001eb041070,Zm00001eb041070,GWAS_Asn_Goodman,1,,
Zm00001eb041100,Zm00001eb041100,GWAS_Asn_Goodman,1,,
Zm00001eb028390,Zm00001eb028390,GWAS_Asn_Goodman,1,,
Zm00001eb008620,Zm00001eb008620,GWAS_Asn_Goodman,1,,
Zm00001eb008640,Zm00001eb008640,GWAS_Asn_Goodman,1,,
Zm00001eb008650,Zm00001eb008650,GWAS_Asn_Goodman,1,,
Zm00001eb008660,Zm00001eb008660,GWAS_Asn_Goodman,1,,
Zm00001eb061760,Zm00001eb061760,GWAS_Asn_Goodman,1,,
Zm00001eb061770,Zm00001eb061770,GWAS_Asn_Goodman,1,,
Zm00001eb061800,Zm00001eb061800,GWAS_Asn_Goodman,1,,
Zm00001eb027760,Zm00001eb027760,GWAS_Asn_Goodman,1,,
Zm00001eb001820,Zm00001eb001820,GWAS_Asn_Goodman,1,,
Zm00001eb001830,Zm00001eb001830,GWAS_Asn_Goodman,1,,
Zm00001eb001840,Zm00001eb001840,GWAS_Asn_Goodman,1,,
Zm00001eb020120,Zm00001eb020120,GWAS_Asn_Goodman,1,,
Zm00001eb003240,Zm00001eb003240,GWAS_Asn_Goodman,1,,
Zm00001eb008080,Zm00001eb008080,GWAS_Asn_Goodman,1,,
Zm00001eb008090,Zm00001eb008090,GWAS_Asn_Goodman,1,,
Zm00001eb008100,Zm00001eb008100,GWAS_Asn_Goodman,1,,
Zm00001eb000550,Zm00001eb000550,GWAS_Asn_Goodman,1,,
Zm00001eb030660,Zm00001eb030660,GWAS_Asn_Goodman,1,,
Zm00001eb019420,Zm00001eb019420,GWAS_Asn_Goodman,1,,
Zm00001eb019440,Zm00001eb019440,GWAS_Asn_Goodman,1,,
Zm00001eb028550,Zm00001eb028550,GWAS_Asn_Goodman,1,,
Zm00001eb021510,Zm00001eb021510,GWAS_Asn_Goodman,1,,
Zm00001eb024460,Zm00001eb024460,GWAS_Asn_Goodman,1,,
Zm00001eb007090,Zm00001eb007090,GWAS_Asn_Goodman,1,,
Zm00001eb018230,Zm00001eb018230,GWAS_Asn_Goodman,1,,
Zm00001eb018250,Zm00001eb018250,GWAS_Asn_Goodman,1,,
Zm00001eb018270,Zm00001eb018270,GWAS_Asn_Goodman,1,,
Zm00001eb022820,Zm00001eb022820,GWAS_Asn_Goodman,1,,
Zm00001eb022830,Zm00001eb022830,GWAS_Asn_Goodman,1,,
Zm00001eb039360,Zm00001eb039360,GWAS_Asn_Goodman,1,,
Zm00001eb039370,Zm00001eb039370,GWAS_Asn_Goodman,1,,
Zm00001eb043590,Zm00001eb043590,GWAS_Asn_Goodman,1,,
Zm00001eb023270,Zm00001eb023270,GWAS_Asn_Goodman,1,,
Zm00001eb018460,Zm00001eb018460,GWAS_Asn_Goodman,1,,
Zm00001eb018490,Zm00001eb018490,GWAS_Asn_Goodman,1,,
Zm00001eb018520,Zm00001eb018520,GWAS_Asn_Goodman,1,,
Zm00001eb032940,Zm00001eb032940,GWAS_Asn_Goodman,1,,
Zm00001eb032970,Zm00001eb032970,GWAS_Asn_Goodman,1,,
Zm00001eb032990,Zm00001eb032990,GWAS_Asn_Goodman,1,,
Zm00001eb033000,Zm00001eb033000,GWAS_Asn_Goodman,1,,
Zm00001eb040040,Zm00001eb040040,GWAS_Asn_Goodman,1,,
Zm00001eb034060,Zm00001eb034060,GWAS_Asn_Goodman,1,,
Zm00001eb034080,Zm00001eb034080,GWAS_Asn_Goodman,1,,
Zm00001eb034090,Zm00001eb034090,GWAS_Asn_Goodman,1,,
Zm00001eb010360,Zm00001eb010360,GWAS_Asn_Goodman,1,,
Zm00001eb010370,Zm00001eb010370,GWAS_Asn_Goodman,1,,
Zm00001eb010400,Zm00001eb010400,GWAS_Asn_Goodman,1,,
Zm00001eb038270,Zm00001eb038270,GWAS_Asn_Goodman,1,,
Zm00001eb021390,Zm00001eb021390,GWAS_Asn_Goodman,1,,
Zm00001eb019290,Zm00001eb019290,GWAS_Asn_Goodman,1,,
Zm00001eb019330,Zm00001eb019330,GWAS_Asn_Goodman,1,,
Zm00001eb041600,Zm00001eb041600,GWAS_Asn_Goodman,1,,
Zm00001eb041630,Zm00001eb041630,GWAS_Asn_Goodman,1,,
Zm00001eb040610,Zm00001eb040610,GWAS_Asn_Goodman,1,,
Zm00001eb056240,Zm00001eb056240,GWAS_Asn_Goodman,1,,
Zm00001eb056260,Zm00001eb056260,GWAS_Asn_Goodman,1,,
Zm00001eb016440,Zm00001eb016440,GWAS_Asn_Goodman,1,,
Zm00001eb016450,Zm00001eb016450,GWAS_Asn_Goodman,1,,
Zm00001eb016460,Zm00001eb016460,GWAS_Asn_Goodman,1,,
Zm00001eb016470,Zm00001eb016470,GWAS_Asn_Goodman,1,,
Zm00001eb008790,Zm00001eb008790,GWAS_Asn_Goodman,1,,
Zm00001eb008800,Zm00001eb008800,GWAS_Asn_Goodman,1,,
Zm00001eb008810,Zm00001eb008810,GWAS_Asn_Goodman,1,,
Zm00001eb008850,Zm00001eb008850,GWAS_Asn_Goodman,1,,
Zm00001eb034370,Zm00001eb034370,GWAS_Asn_Goodman,1,,
Zm00001eb034410,Zm00001eb034410,GWAS_Asn_Goodman,1,,
Zm00001eb009320,Zm00001eb009320,GWAS_Asn_Goodman,1,,
Zm00001eb009370,Zm00001eb009370,GWAS_Asn_Goodman,1,,
Zm00001eb012210,Zm00001eb012210,GWAS_Asn_Goodman,1,,
Zm00001eb012220,Zm00001eb012220,GWAS_Asn_Goodman,1,,
Zm00001eb041700,Zm00001eb041700,GWAS_Asn_Goodman,1,,
Zm00001eb029710,Zm00001eb029710,GWAS_Asn_Goodman,1,,
Zm00001eb011470,Zm00001eb011470,GWAS_Asn_Goodman,1,,
Zm00001eb004240,Zm00001eb004240,GWAS_Asn_Goodman,1,,
Zm00001eb015150,Zm00001eb015150,GWAS_Asn_Goodman,1,,
Zm00001eb004990,Zm00001eb004990,GWAS_Asn_Goodman,1,,
Zm00001eb005010,Zm00001eb005010,GWAS_Asn_Goodman,1,,
Zm00001eb005020,Zm00001eb005020,GWAS_Asn_Goodman,1,,
Zm00001eb003180,Zm00001eb003180,GWAS_Asn_Goodman,1,,
Zm00001eb003190,Zm00001eb003190,GWAS_Asn_Goodman,1,,
Zm00001eb003200,Zm00001eb003200,GWAS_Asn_Goodman,1,,
Zm00001eb024200,Zm00001eb024200,GWAS_Asn_Goodman,1,,
Zm00001eb048550,Zm00001eb048550,GWAS_Asn_Goodman,1,,
Zm00001eb004290,Zm00001eb004290,GWAS_Asn_Goodman,1,,
Zm00001eb004310,Zm00001eb004310,GWAS_Asn_Goodman,1,,
Zm00001eb004320,Zm00001eb004320,GWAS_Asn_Goodman,1,,
Zm00001eb004340,Zm00001eb004340,GWAS_Asn_Goodman,1,,
Zm00001eb020470,Zm00001eb020470,GWAS_Asn_Goodman,1,,
Zm00001eb039810,Zm00001eb039810,GWAS_Gln_Goodman,1,,
Zm00001eb039830,Zm00001eb039830,GWAS_Gln_Goodman,1,,
Zm00001eb018720,Zm00001eb018720,GWAS_Gln_Goodman,1,,
Zm00001eb018730,Zm00001eb018730,GWAS_Gln_Goodman,1,,
Zm00001eb018750,Zm00001eb018750,GWAS_Gln_Goodman,1,,
Zm00001eb025010,Zm00001eb025010,GWAS_Gln_Goodman,1,,
Zm00001eb025020,Zm00001eb025020,GWAS_Gln_Goodman,1,,
Zm00001eb029200,Zm00001eb029200,GWAS_Gln_Goodman,1,,
Zm00001eb012470,Zm00001eb012470,GWAS_Gln_Goodman,1,,
Zm00001eb012480,Zm00001eb012480,GWAS_Gln_Goodman,1,,
Zm00001eb062000,Zm00001eb062000,GWAS_Gln_Goodman,1,,
Zm00001eb014780,Zm00001eb014780,GWAS_Gln_Goodman,1,,
Zm00001eb014790,Zm00001eb014790,GWAS_Gln_Goodman,1,,
Zm00001eb014810,Zm00001eb014810,GWAS_Gln_Goodman,1,,
Zm00001eb014830,Zm00001eb014830,GWAS_Gln_Goodman,1,,
Zm00001eb023600,Zm00001eb023600,GWAS_Gln_Goodman,1,,
Zm00001eb008780,Zm00001eb008780,GWAS_Gln_Goodman,1,,
Zm00001eb008790,Zm00001eb008790,GWAS_Gln_Goodman,1,,
Zm00001eb008800,Zm00001eb008800,GWAS_Gln_Goodman,1,,
Zm00001eb008810,Zm00001eb008810,GWAS_Gln_Goodman,1,,
Zm00001eb007700,Zm00001eb007700,GWAS_Gln_Goodman,1,,
Zm00001eb007730,Zm00001eb007730,GWAS_Gln_Goodman,1,,
Zm00001eb007750,Zm00001eb007750,GWAS_Gln_Goodman,1,,
Zm00001eb007760,Zm00001eb007760,GWAS_Gln_Goodman,1,,
Zm00001eb007780,Zm00001eb007780,GWAS_Gln_Goodman,1,,
Zm00001eb007800,Zm00001eb007800,GWAS_Gln_Goodman,1,,
Zm00001eb007810,Zm00001eb007810,GWAS_Gln_Goodman,1,,
Zm00001eb028390,Zm00001eb028390,GWAS_Gln_Goodman,1,,
Zm00001eb018120,Zm00001eb018120,GWAS_Gln_Goodman,1,,
Zm00001eb030970,Zm00001eb030970,GWAS_Gln_Goodman,1,,
Zm00001eb030980,Zm00001eb030980,GWAS_Gln_Goodman,1,,
Zm00001eb030680,Zm00001eb030680,GWAS_Gln_Goodman,1,,
Zm00001eb030710,Zm00001eb030710,GWAS_Gln_Goodman,1,,
Zm00001eb009070,Zm00001eb009070,GWAS_Gln_Goodman,1,,
Zm00001eb009080,Zm00001eb009080,GWAS_Gln_Goodman,1,,
Zm00001eb044560,Zm00001eb044560,GWAS_Gln_Goodman,1,,
Zm00001eb044590,Zm00001eb044590,GWAS_Gln_Goodman,1,,
Zm00001eb044600,Zm00001eb044600,GWAS_Gln_Goodman,1,,
Zm00001eb034290,Zm00001eb034290,GWAS_Gln_Goodman,1,,
Zm00001eb037450,Zm00001eb037450,GWAS_Gln_Goodman,1,,
Zm00001eb000670,Zm00001eb000670,GWAS_Gln_Goodman,1,,
Zm00001eb000680,Zm00001eb000680,GWAS_Gln_Goodman,1,,
Zm00001eb000690,Zm00001eb000690,GWAS_Gln_Goodman,1,,
Zm00001eb000700,Zm00001eb000700,GWAS_Gln_Goodman,1,,
Zm00001eb000710,Zm00001eb000710,GWAS_Gln_Goodman,1,,
Zm00001eb000740,Zm00001eb000740,GWAS_Gln_Goodman,1,,
Zm00001eb000750,Zm00001eb000750,GWAS_Gln_Goodman,1,,
Zm00001eb000760,Zm00001eb000760,GWAS_Gln_Goodman,1,,
Zm00001eb000210,Zm00001eb000210,GWAS_Gln_Goodman,1,,
Zm00001eb000220,Zm00001eb000220,GWAS_Gln_Goodman,1,,
Zm00001eb000230,Zm00001eb000230,GWAS_Gln_Goodman,1,,
Zm00001eb000240,Zm00001eb000240,GWAS_Gln_Goodman,1,,
Zm00001eb028570,Zm00001eb028570,GWAS_Gln_Goodman,1,,
Zm00001eb033240,Zm00001eb033240,GWAS_Gln_Goodman,1,,
Zm00001eb012390,Zm00001eb012390,GWAS_Gln_Goodman,1,,
Zm00001eb012410,Zm00001eb012410,GWAS_Gln_Goodman,1,,
Zm00001eb012430,Zm00001eb012430,GWAS_Gln_Goodman,1,,
Zm00001eb056440,Zm00001eb056440,GWAS_Gln_Goodman,1,,
Zm00001eb056450,Zm00001eb056450,GWAS_Gln_Goodman,1,,
Zm00001eb056480,Zm00001eb056480,GWAS_Gln_Goodman,1,,
Zm00001eb056490,Zm00001eb056490,GWAS_Gln_Goodman,1,,
Zm00001eb056510,Zm00001eb056510,GWAS_Gln_Goodman,1,,
Zm00001eb042130,Zm00001eb042130,GWAS_Gln_Goodman,1,,
Zm00001eb020860,Zm00001eb020860,GWAS_Gln_Goodman,1,,
Zm00001eb040790,Zm00001eb040790,GWAS_Gln_Goodman,1,,
Zm00001eb028170,Zm00001eb028170,GWAS_Gln_Goodman,1,,
Zm00001eb029380,Zm00001eb029380,GWAS_Gln_Goodman,1,,
Zm00001eb029390,Zm00001eb029390,GWAS_Gln_Goodman,1,,
Zm00001eb031330,Zm00001eb031330,GWAS_Gln_Goodman,1,,
Zm00001eb031340,Zm00001eb031340,GWAS_Gln_Goodman,1,,
Zm00001eb030960,Zm00001eb030960,GWAS_Gln_Goodman,1,,
Zm00001eb012610,Zm00001eb012610,GWAS_Gln_Goodman,1,,
Zm00001eb012660,Zm00001eb012660,GWAS_Gln_Goodman,1,,
Zm00001eb019420,Zm00001eb019420,GWAS_Gln_Goodman,1,,
Zm00001eb019440,Zm00001eb019440,GWAS_Gln_Goodman,1,,
Zm00001eb016670,Zm00001eb016670,GWAS_Gln_Goodman,1,,
Zm00001eb037680,Zm00001eb037680,GWAS_Gln_Goodman,1,,
Zm00001eb037690,Zm00001eb037690,GWAS_Gln_Goodman,1,,
Zm00001eb004320,Zm00001eb004320,GWAS_Gln_Goodman,1,,
Zm00001eb004340,Zm00001eb004340,GWAS_Gln_Goodman,1,,
Zm00001eb004370,Zm00001eb004370,GWAS_Gln_Goodman,1,,
Zm00001eb004390,Zm00001eb004390,GWAS_Gln_Goodman,1,,
Zm00001eb004400,Zm00001eb004400,GWAS_Gln_Goodman,1,,
Zm00001eb004410,Zm00001eb004410,GWAS_Gln_Goodman,1,,
Zm00001eb004420,Zm00001eb004420,GWAS_Gln_Goodman,1,,
Zm00001eb026120,Zm00001eb026120,GWAS_Gln_Goodman,1,,
Zm00001eb016720,Zm00001eb016720,GWAS_Gln_Goodman,1,,
Zm00001eb016740,Zm00001eb016740,GWAS_Gln_Goodman,1,,
Zm00001eb002320,Zm00001eb002320,GWAS_Gln_Goodman,1,,
Zm00001eb023780,Zm00001eb023780,GWAS_Gln_Goodman,1,,
Zm00001eb031680,Zm00001eb031680,GWAS_Gln_Goodman,1,,
Zm00001eb031690,Zm00001eb031690,GWAS_Gln_Goodman,1,,
Zm00001eb040760,Zm00001eb040760,GWAS_Gln_Goodman,1,,
Zm00001eb040770,Zm00001eb040770,GWAS_Gln_Goodman,1,,
Zm00001eb041290,Zm00001eb041290,GWAS_Gln_Goodman,1,,
Zm00001eb017730,Zm00001eb017730,GWAS_Gln_Goodman,1,,
Zm00001eb017780,Zm00001eb017780,GWAS_Gln_Goodman,1,,
Zm00001eb017800,Zm00001eb017800,GWAS_Gln_Goodman,1,,
Zm00001eb017830,Zm00001eb017830,GWAS_Gln_Goodman,1,,
Zm00001eb033740,Zm00001eb033740,GWAS_Gln_Goodman,1,,
Zm00001eb028810,Zm00001eb028810,GWAS_Gln_Goodman,1,,
Zm00001eb028820,Zm00001eb028820,GWAS_Gln_Goodman,1,,
Zm00001eb001810,Zm00001eb001810,GWAS_Gln_Goodman,1,,
Zm00001eb001820,Zm00001eb001820,GWAS_Gln_Goodman,1,,
Zm00001eb001830,Zm00001eb001830,GWAS_Gln_Goodman,1,,
Zm00001eb001840,Zm00001eb001840,GWAS_Gln_Goodman,1,,
Zm00001eb001860,Zm00001eb001860,GWAS_Gln_Goodman,1,,
Zm00001eb001870,Zm00001eb001870,GWAS_Gln_Goodman,1,,
Zm00001eb001880,Zm00001eb001880,GWAS_Gln_Goodman,1,,
Zm00001eb001890,Zm00001eb001890,GWAS_Gln_Goodman,1,,
Zm00001eb001900,Zm00001eb001900,GWAS_Gln_Goodman,1,,
Zm00001eb001910,Zm00001eb001910,GWAS_Gln_Goodman,1,,
Zm00001eb021890,Zm00001eb021890,GWAS_Gln_Goodman,1,,
Zm00001eb021900,Zm00001eb021900,GWAS_Gln_Goodman,1,,
Zm00001eb021940,Zm00001eb021940,GWAS_Gln_Goodman,1,,
Zm00001eb038650,Zm00001eb038650,GWAS_Gln_Goodman,1,,
Zm00001eb017520,Zm00001eb017520,GWAS_Gln_Goodman,1,,
Zm00001eb017550,Zm00001eb017550,GWAS_Gln_Goodman,1,,
Zm00001eb017560,Zm00001eb017560,GWAS_Gln_Goodman,1,,
Zm00001eb017600,Zm00001eb017600,GWAS_Gln_Goodman,1,,
Zm00001eb002010,Zm00001eb002010,GWAS_Gln_Goodman,1,,
Zm00001eb002040,Zm00001eb002040,GWAS_Gln_Goodman,1,,
Zm00001eb002060,Zm00001eb002060,GWAS_Gln_Goodman,1,,
Zm00001eb039530,Zm00001eb039530,GWAS_Gln_Goodman,1,,
Zm00001eb039540,Zm00001eb039540,GWAS_Gln_Goodman,1,,
Zm00001eb039550,Zm00001eb039550,GWAS_Gln_Goodman,1,,
Zm00001eb039560,Zm00001eb039560,GWAS_Gln_Goodman,1,,
Zm00001eb039590,Zm00001eb039590,GWAS_Gln_Goodman,1,,
Zm00001eb039610,Zm00001eb039610,GWAS_Gln_Goodman,1,,
Zm00001eb041190,Zm00001eb041190,GWAS_Gln_Goodman,1,,
Zm00001eb016760,Zm00001eb016760,GWAS_Gln_Goodman,1,,
Zm00001eb016780,Zm00001eb016780,GWAS_Gln_Goodman,1,,
Zm00001eb016800,Zm00001eb016800,GWAS_Gln_Goodman,1,,
Zm00001eb041900,Zm00001eb041900,GWAS_Gln_Goodman,1,,
Zm00001eb041910,Zm00001eb041910,GWAS_Gln_Goodman,1,,
Zm00001eb020590,Zm00001eb020590,GWAS_Gln_Goodman,1,,
Zm00001eb020600,Zm00001eb020600,GWAS_Gln_Goodman,1,,
Zm00001eb026960,Zm00001eb026960,GWAS_Gln_Goodman,1,,
Zm00001eb019830,Zm00001eb019830,GWAS_Gln_Goodman,1,,
Zm00001eb019840,Zm00001eb019840,GWAS_Gln_Goodman,1,,
Zm00001eb000170,Zm00001eb000170,GWAS_Gln_Goodman,1,,
Zm00001eb000190,Zm00001eb000190,GWAS_Gln_Goodman,1,,
Zm00001eb011300,Zm00001eb011300,GWAS_Gln_Goodman,1,,
Zm00001eb000850,Zm00001eb000850,GWAS_Gln_Goodman,1,,
Zm00001eb000860,Zm00001eb000860,GWAS_Gln_Goodman,1,,
Zm00001eb000870,Zm00001eb000870,GWAS_Gln_Goodman,1,,
Zm00001eb000910,Zm00001eb000910,GWAS_Gln_Goodman,1,,
Zm00001eb005360,Zm00001eb005360,GWAS_Gln_Goodman,1,,
Zm00001eb005370,Zm00001eb005370,GWAS_Gln_Goodman,1,,
Zm00001eb005380,Zm00001eb005380,GWAS_Gln_Goodman,1,,
Zm00001eb005390,Zm00001eb005390,GWAS_Gln_Goodman,1,,
Zm00001eb005400,Zm00001eb005400,GWAS_Gln_Goodman,1,,
Zm00001eb025500,Zm00001eb025500,GWAS_Gln_Goodman,1,,
Zm00001eb025510,Zm00001eb025510,GWAS_Gln_Goodman,1,,
Zm00001eb027810,Zm00001eb027810,GWAS_Gln_Goodman,1,,
Zm00001eb004780,Zm00001eb004780,GWAS_Gln_Goodman,1,,
Zm00001eb004790,Zm00001eb004790,GWAS_Gln_Goodman,1,,
Zm00001eb005630,Zm00001eb005630,GWAS_Gln_Goodman,1,,
Zm00001eb005640,Zm00001eb005640,GWAS_Gln_Goodman,1,,
Zm00001eb005660,Zm00001eb005660,GWAS_Gln_Goodman,1,,
Zm00001eb005670,Zm00001eb005670,GWAS_Gln_Goodman,1,,
Zm00001eb005690,Zm00001eb005690,GWAS_Gln_Goodman,1,,
Zm00001eb002610,Zm00001eb002610,GWAS_Gln_Goodman,1,,
Zm00001eb002620,Zm00001eb002620,GWAS_Gln_Goodman,1,,
Zm00001eb002640,Zm00001eb002640,GWAS_Gln_Goodman,1,,
Zm00001eb002660,Zm00001eb002660,GWAS_Gln_Goodman,1,,
Zm00001eb005020,Zm00001eb005020,GWAS_Gln_Goodman,1,,
Zm00001eb005030,Zm00001eb005030,GWAS_Gln_Goodman,1,,
Zm00001eb005060,Zm00001eb005060,GWAS_Gln_Goodman,1,,
Zm00001eb005070,Zm00001eb005070,GWAS_Gln_Goodman,1,,
Zm00001eb034180,Zm00001eb034180,GWAS_Gln_Goodman,1,,
Zm00001eb033100,Zm00001eb033100,GWAS_Gln_Goodman,1,,
Zm00001eb033110,Zm00001eb033110,GWAS_Gln_Goodman,1,,
Zm00001eb033120,Zm00001eb033120,GWAS_Gln_Goodman,1,,
Zm00001eb033130,Zm00001eb033130,GWAS_Gln_Goodman,1,,
Zm00001eb033140,Zm00001eb033140,GWAS_Gln_Goodman,1,,
Zm00001eb029690,Zm00001eb029690,GWAS_Gln_Goodman,1,,
Zm00001eb029710,Zm00001eb029710,GWAS_Gln_Goodman,1,,
Zm00001eb006890,Zm00001eb006890,GWAS_Gln_Goodman,1,,
Zm00001eb006910,Zm00001eb006910,GWAS_Gln_Goodman,1,,
Zm00001eb046100,Zm00001eb046100,GWAS_Gln_Goodman,1,,
Zm00001eb017630,Zm00001eb017630,GWAS_Gln_Goodman,1,,
Zm00001eb017660,Zm00001eb017660,GWAS_Gln_Goodman,1,,
Zm00001eb004430,Zm00001eb004430,GWAS_Gln_Goodman,1,,
Zm00001eb004440,Zm00001eb004440,GWAS_Gln_Goodman,1,,
Zm00001eb004490,Zm00001eb004490,GWAS_Gln_Goodman,1,,
Zm00001eb041980,Zm00001eb041980,GWAS_Gln_Goodman,1,,
Zm00001eb015750,Zm00001eb015750,GWAS_Gln_Goodman,1,,
Zm00001eb054430,Zm00001eb054430,GWAS_Gln_Goodman,1,,
Zm00001eb002570,Zm00001eb002570,GWAS_Gln_Goodman,1,,
Zm00001eb030760,Zm00001eb030760,GWAS_Gln_Goodman,1,,
Zm00001eb040310,Zm00001eb040310,GWAS_Gln_Goodman,1,,
Zm00001eb000550,Zm00001eb000550,GWAS_Gln_Goodman,1,,
Zm00001eb007320,Zm00001eb007320,GWAS_Gln_Goodman,1,,
Zm00001eb007440,Zm00001eb007440,GWAS_Gln_Goodman,1,,
Zm00001eb007490,Zm00001eb007490,GWAS_Gln_Goodman,1,,
Zm00001eb007500,Zm00001eb007500,GWAS_Gln_Goodman,1,,
Zm00001eb063660,Zm00001eb063660,GWAS_Gln_Goodman,1,,
Zm00001eb063670,Zm00001eb063670,GWAS_Gln_Goodman,1,,
Zm00001eb063680,Zm00001eb063680,GWAS_Gln_Goodman,1,,
Zm00001eb063690,Zm00001eb063690,GWAS_Gln_Goodman,1,,
Zm00001eb063700,Zm00001eb063700,GWAS_Gln_Goodman,1,,
Zm00001eb028670,Zm00001eb028670,GWAS_Gln_Goodman,1,,
Zm00001eb002170,Zm00001eb002170,GWAS_Gln_Goodman,1,,
Zm00001eb002180,Zm00001eb002180,GWAS_Gln_Goodman,1,,
Zm00001eb002190,Zm00001eb002190,GWAS_Gln_Goodman,1,,
Zm00001eb002200,Zm00001eb002200,GWAS_Gln_Goodman,1,,
Zm00001eb002220,Zm00001eb002220,GWAS_Gln_Goodman,1,,
Zm00001eb002250,Zm00001eb002250,GWAS_Gln_Goodman,1,,
Zm00001eb002260,Zm00001eb002260,GWAS_Gln_Goodman,1,,
Zm00001eb039810,Zm00001eb039810,GWAS_Protein_Goodman,1,,
Zm00001eb039830,Zm00001eb039830,GWAS_Protein_Goodman,1,,
Zm00001eb018720,Zm00001eb018720,GWAS_Protein_Goodman,1,,
Zm00001eb018730,Zm00001eb018730,GWAS_Protein_Goodman,1,,
Zm00001eb018750,Zm00001eb018750,GWAS_Protein_Goodman,1,,
Zm00001eb025010,Zm00001eb025010,GWAS_Protein_Goodman,1,,
Zm00001eb025020,Zm00001eb025020,GWAS_Protein_Goodman,1,,
Zm00001eb029200,Zm00001eb029200,GWAS_Protein_Goodman,1,,
Zm00001eb012470,Zm00001eb012470,GWAS_Protein_Goodman,1,,
Zm00001eb012480,Zm00001eb012480,GWAS_Protein_Goodman,1,,
Zm00001eb062000,Zm00001eb062000,GWAS_Protein_Goodman,1,,
Zm00001eb014780,Zm00001eb014780,GWAS_Protein_Goodman,1,,
Zm00001eb014790,Zm00001eb014790,GWAS_Protein_Goodman,1,,
Zm00001eb014810,Zm00001eb014810,GWAS_Protein_Goodman,1,,
Zm00001eb014830,Zm00001eb014830,GWAS_Protein_Goodman,1,,
Zm00001eb023600,Zm00001eb023600,GWAS_Protein_Goodman,1,,
Zm00001eb008780,Zm00001eb008780,GWAS_Protein_Goodman,1,,
Zm00001eb008790,Zm00001eb008790,GWAS_Protein_Goodman,1,,
Zm00001eb008800,Zm00001eb008800,GWAS_Protein_Goodman,1,,
Zm00001eb008810,Zm00001eb008810,GWAS_Protein_Goodman,1,,
Zm00001eb007700,Zm00001eb007700,GWAS_Protein_Goodman,1,,
Zm00001eb007730,Zm00001eb007730,GWAS_Protein_Goodman,1,,
Zm00001eb007750,Zm00001eb007750,GWAS_Protein_Goodman,1,,
Zm00001eb007760,Zm00001eb007760,GWAS_Protein_Goodman,1,,
Zm00001eb007780,Zm00001eb007780,GWAS_Protein_Goodman,1,,
Zm00001eb007800,Zm00001eb007800,GWAS_Protein_Goodman,1,,
Zm00001eb007810,Zm00001eb007810,GWAS_Protein_Goodman,1,,
Zm00001eb028390,Zm00001eb028390,GWAS_Protein_Goodman,1,,
Zm00001eb018120,Zm00001eb018120,GWAS_Protein_Goodman,1,,
Zm00001eb030970,Zm00001eb030970,GWAS_Protein_Goodman,1,,
Zm00001eb030980,Zm00001eb030980,GWAS_Protein_Goodman,1,,
Zm00001eb030680,Zm00001eb030680,GWAS_Protein_Goodman,1,,
Zm00001eb030710,Zm00001eb030710,GWAS_Protein_Goodman,1,,
Zm00001eb009070,Zm00001eb009070,GWAS_Protein_Goodman,1,,
Zm00001eb009080,Zm00001eb009080,GWAS_Protein_Goodman,1,,
Zm00001eb044560,Zm00001eb044560,GWAS_Protein_Goodman,1,,
Zm00001eb044590,Zm00001eb044590,GWAS_Protein_Goodman,1,,
Zm00001eb044600,Zm00001eb044600,GWAS_Protein_Goodman,1,,
Zm00001eb034290,Zm00001eb034290,GWAS_Protein_Goodman,1,,
Zm00001eb037450,Zm00001eb037450,GWAS_Protein_Goodman,1,,
Zm00001eb000670,Zm00001eb000670,GWAS_Protein_Goodman,1,,
Zm00001eb000680,Zm00001eb000680,GWAS_Protein_Goodman,1,,
Zm00001eb000690,Zm00001eb000690,GWAS_Protein_Goodman,1,,
Zm00001eb000700,Zm00001eb000700,GWAS_Protein_Goodman,1,,
